fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,trip_distance_km,pickup_hour,pickup_dayofweek,pickup_month,pickup_day,peak_hour,pickup_day_name
40.83,2013-11-27 13:07:13+00:00,-73.865515,40.770994,-73.987054,40.74208,1,10.73011748,13,2,11,27,0,Wednesday
4.9,2012-08-10 21:21:50+00:00,-73.985753,40.752916,-73.987883,40.743921,1,1.01616527,21,4,8,10,0,Friday
15,2015-06-24 09:45:28+00:00,-73.94573212,40.7780838,-73.97215271,40.75912857,1,3.064806199,9,2,6,24,1,Wednesday
4,2012-11-05 15:54:18+00:00,-73.976512,40.788634,-73.980895,40.785993,1,0.471597744,15,0,11,5,0,Monday
18,2015-02-04 14:49:13+00:00,-73.98169708,40.72847366,-73.99289703,40.75329971,1,2.917341374,14,2,2,4,0,Wednesday
10.9,2011-10-25 09:50:04+00:00,-73.993,40.7495,-73.9916,40.7313,1,2.027181951,9,1,10,25,1,Tuesday
8.1,2010-01-18 19:46:00+00:00,-73.984762,40.742703,-73.995645,40.738928,1,1.008400646,19,0,1,18,1,Monday
15.5,2012-10-09 12:48:00+00:00,-73.847782,40.793852,-73.830288,40.759795,1,4.063372604,12,1,10,9,0,Tuesday
6.5,2011-03-18 12:26:00+00:00,-73.96925,40.790652,-73.987435,40.7793,2,1.984308286,12,4,3,18,0,Friday
16.5,2014-08-27 11:59:54+00:00,-73.991438,40.750218,-74.01658,40.715091,1,4.44344733,11,2,8,27,0,Wednesday
9.3,2011-10-08 10:04:52+00:00,-73.957916,40.717971,-73.937109,40.705733,1,2.219766514,10,5,10,8,0,Saturday
6.9,2010-08-11 09:22:23+00:00,-73.97827,40.72949,-73.97827,40.72949,1,0,9,2,8,11,1,Wednesday
28.27,2010-11-10 21:21:48+00:00,-73.865572,40.771023,-73.988715,40.759376,1,10.45142238,21,2,11,10,0,Wednesday
4.9,2012-05-14 14:35:00+00:00,-73.993632,40.756957,-74.004745,40.741725,1,1.935212659,14,0,5,14,0,Monday
5.3,2010-07-01 20:07:00+00:00,-73.969773,40.766038,-73.956315,40.770545,1,1.239213439,20,3,7,1,0,Thursday
8.5,2011-03-24 23:58:00+00:00,-73.977503,40.759025,-73.98884,40.735653,5,2.768773458,23,3,3,24,0,Thursday
11.8,2009-04-12 03:03:52+00:00,-73.992777,40.721456,-73.940179,40.694025,1,5.381436215,3,6,4,12,0,Sunday
6,2013-12-19 21:40:37+00:00,-73.985183,40.741525,-73.97747,40.736342,2,0.868578694,21,3,12,19,0,Thursday
5.5,2014-01-06 20:22:07+00:00,-73.969134,40.754155,-73.980492,40.738299,1,2.006004655,20,0,1,6,0,Monday
6.9,2011-07-18 08:45:21+00:00,-73.99598,40.733024,-74.002465,40.715178,1,2.058260463,8,0,7,18,1,Monday
10.5,2014-11-28 19:36:00+00:00,-73.99186,40.74969,-74.00901,40.71745,1,3.865202321,19,4,11,28,1,Friday
17.7,2012-07-27 23:47:00+00:00,-74.00404,40.70735,-73.908545,40.68198,6,8.530869878,23,4,7,27,0,Friday
6.5,2009-08-11 08:31:00+00:00,-74.008367,40.732268,-74.010232,40.714428,1,1.989933701,8,1,8,11,1,Tuesday
23.3,2009-01-19 14:01:00+00:00,-73.776603,40.645385,-73.858555,40.727263,1,11.42973731,14,0,1,19,0,Monday
10,2013-04-12 19:12:22+00:00,-74.005318,40.728261,-73.981724,40.7293,1,1.991484883,19,4,4,12,1,Friday
4,2014-02-09 03:08:00+00:00,-73.988382,40.764032,-73.995777,40.764337,1,0.62372526,3,6,2,9,0,Sunday
5.7,2012-07-04 09:46:00+00:00,-73.999795,40.760908,-73.99037,40.751255,5,1.335040376,9,2,7,4,1,Wednesday
14.1,2012-01-26 03:33:00+00:00,-73.985375,40.727373,-74.016278,40.716443,1,2.873919524,3,3,1,26,0,Thursday
6.9,2010-09-25 02:29:53+00:00,-73.981204,40.774855,-73.960624,40.766546,1,1.963960742,2,5,9,25,0,Saturday
10.1,2011-07-08 08:15:00+00:00,-73.990705,40.757237,-73.995478,40.728558,1,3.214210982,8,4,7,8,1,Friday
4,2015-05-14 15:20:05+00:00,-73.97480011,40.75847244,-73.97375488,40.76027298,1,0.218710776,15,3,5,14,0,Thursday
4.1,2009-04-27 18:36:25+00:00,-73.953965,40.741572,-73.953965,40.741572,1,0,18,0,4,27,1,Monday
5.3,2009-01-28 12:26:00+00:00,-73.968243,40.754933,-73.976622,40.761475,1,1.013524017,12,2,1,28,0,Wednesday
6.1,2009-04-20 20:12:06+00:00,-74.002808,40.723734,-74.016055,40.711526,1,1.757596942,20,0,4,20,0,Monday
8,2014-04-28 16:42:00+00:00,-73.976012,40.781265,-73.9593,40.783077,3,1.421446204,16,0,4,28,1,Monday
6.1,2011-12-12 21:50:00+00:00,-73.978878,40.740665,-73.996235,40.732377,1,1.728566869,21,0,12,12,0,Monday
13,2013-10-24 12:33:00+00:00,-73.954537,40.765415,-73.972195,40.762472,6,1.522731332,12,3,10,24,0,Thursday
7,2013-01-09 22:53:00+00:00,-73.996995,40.737212,-73.980145,40.746512,1,1.756296816,22,2,1,9,0,Wednesday
15,2013-02-12 15:14:57+00:00,-73.993097,40.72797,-73.981973,40.756987,1,3.359889086,15,1,2,12,0,Tuesday
4.5,2014-01-10 11:15:00+00:00,-73.985747,40.758172,-73.964207,40.756862,5,1.82010634,11,4,1,10,0,Friday
4.1,2009-02-02 13:28:00+00:00,-73.963927,40.763795,-73.973727,40.760665,1,0.895753866,13,0,2,2,0,Monday
5.3,2012-06-24 20:41:00+00:00,-73.96159,40.806087,-73.96741,40.792787,1,1.557922353,20,6,6,24,0,Sunday
7.5,2013-12-21 20:01:00+00:00,-74.00349,40.732025,-73.989842,40.729772,1,1.176973212,20,5,12,21,0,Saturday
7.3,2009-12-21 12:42:00+00:00,-74.007005,40.728802,-74.001183,40.746347,5,2.011636348,12,0,12,21,0,Monday
16.5,2009-03-24 09:50:00+00:00,-73.982942,40.762977,-74.016595,40.704775,1,7.065690767,9,1,3,24,1,Tuesday
8.9,2010-09-22 07:25:00+00:00,-73.96342,40.803532,-73.962225,40.773745,2,3.313690841,7,2,9,22,1,Wednesday
11.3,2010-11-23 09:31:00+00:00,-73.996595,40.725398,-73.989178,40.768338,5,4.815418425,9,1,11,23,1,Tuesday
5.3,2009-11-03 14:54:44+00:00,-73.959052,40.771765,-73.963862,40.766785,1,0.686088182,14,1,11,3,0,Tuesday
4.1,2011-02-27 08:12:00+00:00,-73.988795,40.721505,-73.981793,40.714533,1,0.974293788,8,6,2,27,1,Sunday
9,2014-03-28 15:26:00+00:00,-73.992487,40.743152,-73.97822,40.752577,1,1.594609973,15,4,3,28,0,Friday
5,2015-04-04 22:53:08+00:00,-73.97296143,40.75527954,-73.9811554,40.74359894,1,1.470843486,22,5,4,4,0,Saturday
7.3,2009-08-31 11:18:00+00:00,-73.993015,40.741925,-73.995628,40.762005,3,2.24361676,11,0,8,31,0,Monday
7.5,2013-04-02 09:22:00+00:00,-73.950292,40.779835,-73.96464,40.770035,2,1.627015235,9,1,4,2,1,Tuesday
16.5,2012-10-05 09:30:24+00:00,-73.991185,40.755815,-73.984887,40.748367,1,0.98352582,9,4,10,5,1,Friday
8.5,2009-10-15 17:20:01+00:00,-73.988899,40.777128,-73.970468,40.791726,2,2.245631437,17,3,10,15,1,Thursday
8.1,2009-06-10 18:54:02+00:00,-73.971549,40.792306,-73.957171,40.77497,2,2.27626194,18,2,6,10,1,Wednesday
9,2013-12-27 22:58:00+00:00,-73.994782,40.724857,-73.986785,40.697677,1,3.096529178,22,4,12,27,0,Friday
3.3,2009-07-14 17:11:00+00:00,-74.00071,40.747387,-74.00456,40.741957,1,0.685388117,17,1,7,14,1,Tuesday
5.7,2009-05-03 02:24:00+00:00,-73.982683,40.735652,-73.98131,40.750008,3,1.600499672,2,6,5,3,0,Sunday
10.5,2013-03-28 17:39:49+00:00,-73.98949,40.747624,-74.007466,40.74274,1,1.608794738,17,3,3,28,1,Thursday
4.5,2010-10-20 19:40:00+00:00,-73.984138,40.729237,-73.992153,40.72538,1,0.800057946,19,2,10,20,1,Wednesday
4.5,2010-04-04 10:38:00+00:00,-73.976947,40.780127,-73.988522,40.77426,1,1.172834541,10,6,4,4,0,Sunday
8.1,2009-08-17 09:33:17+00:00,-73.994739,40.765861,-73.985144,40.75864,1,1.139188356,9,0,8,17,1,Monday
4,2012-11-07 00:02:00+00:00,-73.977472,40.784415,-73.982497,40.783227,1,0.443220994,0,2,11,7,0,Wednesday
10.5,2012-11-21 11:16:00+00:00,-73.976045,40.760105,-73.991392,40.74905,1,1.78386061,11,2,11,21,0,Wednesday
5.7,2009-09-20 02:13:29+00:00,-73.999976,40.733076,-73.982215,40.731717,2,1.504146236,2,6,9,20,0,Sunday
6.5,2013-11-03 12:29:04+00:00,-74.007201,40.716151,-73.99368,40.727352,1,1.688081553,12,6,11,3,0,Sunday
6,2013-05-07 09:30:26+00:00,-74.004644,40.747725,-73.993441,40.743146,1,1.072361401,9,1,5,7,1,Tuesday
7.7,2012-06-20 20:21:56+00:00,-73.99936,40.729983,-73.987572,40.720027,1,1.487395514,20,2,6,20,0,Wednesday
14.9,2011-07-19 22:44:58+00:00,-74.015554,40.709932,-73.981227,40.745028,1,4.857632455,22,1,7,19,0,Tuesday
4,2013-09-22 03:13:00+00:00,-73.983097,40.738827,-73.977942,40.74595,1,0.903294218,3,6,9,22,0,Sunday
10.5,2013-07-10 16:55:00+00:00,-73.989083,40.735117,-73.98857,40.7529,1,1.977851608,16,2,7,10,1,Wednesday
5,2012-09-08 01:08:00+00:00,-73.98659,40.734182,-73.98989,40.726312,1,0.918219906,1,5,9,8,0,Saturday
13.3,2010-01-24 00:06:00+00:00,-73.988355,40.720195,-73.992267,40.749628,2,3.289356368,0,6,1,24,0,Sunday
5.5,2014-05-06 10:25:00+00:00,-73.973735,40.757647,-73.979415,40.760395,6,0.567660972,10,1,5,6,0,Tuesday
10.5,2011-11-19 18:08:23+00:00,-73.982515,40.75647,-73.957664,40.782059,1,3.532113656,18,5,11,19,1,Saturday
8.9,2010-10-10 17:20:41+00:00,-74.001126,40.746923,-74.003849,40.722577,2,2.716856422,17,6,10,10,1,Sunday
6.9,2010-01-30 02:36:51+00:00,-73.98032,40.763055,-73.986015,40.760562,1,0.553990751,2,5,1,30,0,Saturday
10.5,2012-04-28 21:15:29+00:00,-73.990909,40.736343,-73.971005,40.75359,2,2.547448349,21,5,4,28,0,Saturday
16.1,2011-09-04 20:28:01+00:00,-73.974092,40.784253,-73.984435,40.72647,4,6.483970725,20,6,9,4,0,Sunday
9,2014-02-15 13:35:06+00:00,-73.984666,40.728902,-74.005407,40.73545,2,1.89324242,13,5,2,15,0,Saturday
10.1,2011-09-18 22:29:00+00:00,-73.950474,40.784003,-73.971086,40.748328,1,4.330058175,22,6,9,18,0,Sunday
4.5,2011-10-03 08:38:00+00:00,-73.982275,40.756102,-73.974087,40.75881,1,0.752528668,8,0,10,3,1,Monday
5.7,2010-04-26 14:17:11+00:00,-73.981982,40.75699,-73.98258,40.76977,1,1.421963348,14,0,4,26,0,Monday
20.9,2009-01-10 03:39:00+00:00,-74.006317,40.739755,-73.952515,40.771485,1,5.743267088,3,5,1,10,0,Saturday
6.5,2010-06-01 11:49:00+00:00,-73.971763,40.758818,-73.982433,40.742478,6,2.027083038,11,1,6,1,0,Tuesday
30.5,2013-03-01 08:10:40+00:00,-73.940118,40.8409,-73.987327,40.736173,1,12.30467009,8,4,3,1,1,Friday
5,2013-11-04 12:17:14+00:00,-73.966328,40.758137,-73.963655,40.76558,1,0.857696391,12,0,11,4,0,Monday
14,2014-07-05 16:08:00+00:00,-74.014757,40.71666,-73.989818,40.740657,1,3.396504075,16,5,7,5,1,Saturday
7.5,2013-07-13 12:31:00+00:00,-73.99198,40.769507,-73.98473,40.75915,5,1.303498215,12,5,7,13,0,Saturday
12.1,2010-09-13 18:33:00+00:00,-73.957762,40.716108,-73.996133,40.690892,1,4.280654395,18,0,9,13,1,Monday
5.3,2010-01-24 16:21:31+00:00,-73.966309,40.753682,-73.979952,40.760922,1,1.403066082,16,6,1,24,1,Sunday
15.3,2009-07-18 18:41:12+00:00,-74.004208,40.707128,-73.989443,40.750512,2,4.981936473,18,5,7,18,1,Saturday
9.3,2012-02-11 20:12:00+00:00,-73.957558,40.745327,-73.9617,40.71655,1,3.218833615,20,5,2,11,0,Saturday
7.5,2014-10-13 10:40:33+00:00,-73.966971,40.770052,-73.954375,40.784079,1,1.886181512,10,0,10,13,0,Monday
4.9,2010-07-04 01:28:50+00:00,-73.994011,40.751237,-73.980765,40.7487,1,1.150917363,1,6,7,4,0,Sunday
17.7,2009-03-17 11:13:00+00:00,-73.973687,40.761455,-73.996528,40.725955,2,4.391452444,11,1,3,17,0,Tuesday
12.5,2014-05-22 15:20:19+00:00,-73.962712,40.775272,-73.990156,40.775546,1,2.311127946,15,3,5,22,0,Thursday
13,2014-04-04 04:18:00+00:00,-73.959407,40.716232,-73.928503,40.687967,1,4.082249706,4,4,4,4,0,Friday
4.9,2012-02-29 10:16:00+00:00,-73.965015,40.772207,-73.954412,40.77308,1,0.898126195,10,2,2,29,0,Wednesday
7.7,2010-04-03 16:18:30+00:00,-73.991242,40.750393,-74.009962,40.714547,1,4.286647316,16,5,4,3,1,Saturday
4.1,2009-11-05 12:53:15+00:00,-74.001387,40.741234,-73.995623,40.749352,1,1.024996853,12,3,11,5,0,Thursday
7,2014-09-01 02:09:18+00:00,-73.992087,40.725444,-74.001983,40.739573,1,1.778636325,2,0,9,1,0,Monday
14.5,2014-06-04 12:34:00+00:00,-73.981802,40.773285,-73.972345,40.761932,1,1.492625727,12,2,6,4,0,Wednesday
16.5,2011-03-31 11:45:00+00:00,-73.96998,40.799757,-73.976298,40.739612,1,6.708949451,11,3,3,31,0,Thursday
6.1,2011-03-10 22:45:06+00:00,-73.984799,40.735575,-73.978799,40.724147,1,1.367617441,22,3,3,10,0,Thursday
8.5,2010-06-29 21:14:50+00:00,-73.990115,40.756255,-73.961948,40.775333,1,3.182347924,21,1,6,29,0,Tuesday
30.33,2013-07-19 01:35:00+00:00,-73.99129,40.755617,-73.861402,40.737697,2,11.12192897,1,4,7,19,0,Friday
6.9,2009-11-09 17:46:27+00:00,-74.008489,40.722096,-73.97131,40.763922,1,5.6072205,17,0,11,9,1,Monday
5.7,2010-06-22 17:34:04+00:00,-73.976448,40.750402,-73.986406,40.750249,1,0.839004258,17,1,6,22,1,Tuesday
18,2012-12-22 23:59:08+00:00,-74.005727,40.740357,-73.95632,40.785677,1,6.535277508,23,5,12,22,0,Saturday
8.9,2010-12-01 09:46:00+00:00,-73.983848,40.744027,-73.973865,40.760817,2,2.0476039,9,2,12,1,1,Wednesday
13,2015-03-15 00:31:59+00:00,-73.97277832,40.7301445,-73.96340942,40.71032715,2,2.340772666,0,6,3,15,0,Sunday
10.5,2014-05-19 15:16:00+00:00,-73.952033,40.768732,-73.9789,40.772492,2,2.30080993,15,0,5,19,0,Monday
11,2014-06-25 20:24:00+00:00,-73.969148,40.761117,-73.987767,40.728557,1,3.945678594,20,2,6,25,0,Wednesday
8.1,2009-01-19 11:57:07+00:00,-73.972358,40.745793,-73.992823,40.7284,1,2.591033454,11,0,1,19,0,Monday
6.5,2013-06-27 00:57:00+00:00,-73.993725,40.752452,-74.00061,40.738972,5,1.607214263,0,3,6,27,0,Thursday
10,2014-10-25 20:30:00+00:00,-73.988665,40.774277,-73.973972,40.753787,1,2.59273759,20,5,10,25,0,Saturday
6.5,2014-02-03 00:29:00+00:00,-73.983762,40.749572,-73.979032,40.740545,1,1.079957218,0,0,2,3,0,Monday
4,2015-04-06 11:56:44+00:00,-73.9760437,40.7763443,-73.98143005,40.78010559,1,0.616944048,11,0,4,6,0,Monday
14.1,2011-08-24 10:26:08+00:00,-73.993766,40.751952,-74.016641,40.705073,1,5.557676901,10,2,8,24,0,Wednesday
10.9,2012-01-08 00:28:00+00:00,-74.001575,40.727522,-73.975767,40.755377,3,3.784305247,0,6,1,8,0,Sunday
7.7,2011-01-24 09:23:00+00:00,-73.982763,40.739697,-73.974425,40.756295,1,1.97475162,9,0,1,24,1,Monday
11.5,2015-04-13 08:09:41+00:00,-73.95575714,40.7681694,-73.97371674,40.74394989,3,3.088862819,8,0,4,13,1,Monday
21.5,2014-10-05 12:53:00+00:00,-73.973012,40.754097,-73.980075,40.770622,6,1.931385052,12,6,10,5,0,Sunday
19.3,2011-07-24 22:01:00+00:00,-73.990712,40.750773,-73.912265,40.745465,1,6.634662066,22,6,7,24,0,Sunday
12,2013-03-11 15:49:00+00:00,-73.988512,40.755625,-73.96826,40.76031,1,1.783547565,15,0,3,11,0,Monday
20.5,2015-02-09 15:11:49+00:00,-74.0054245,40.7407608,-73.9523468,40.7663002,1,5.296565198,15,0,2,9,0,Monday
5.3,2009-09-22 12:23:00+00:00,-73.983267,40.744755,-73.978002,40.753522,1,1.070995158,12,1,9,22,0,Tuesday
12.9,2011-10-14 01:28:38+00:00,-73.988789,40.722122,-73.933296,40.705259,1,5.039001056,1,4,10,14,0,Friday
9.3,2011-11-10 03:41:11+00:00,-74.007241,40.738292,-74.007241,40.738292,1,0,3,3,11,10,0,Thursday
17,2013-10-10 21:42:50+00:00,-73.996323,40.686188,-73.989923,40.734566,1,5.406367805,21,3,10,10,0,Thursday
8.9,2011-11-24 19:54:51+00:00,-73.993348,40.737129,-73.976823,40.765965,4,3.49553235,19,3,11,24,1,Thursday
6.5,2011-06-23 14:34:00+00:00,-73.972188,40.759477,-73.973363,40.748343,1,1.241994121,14,3,6,23,0,Thursday
9.5,2014-03-30 12:07:00+00:00,-73.989002,40.726932,-73.966765,40.753232,1,3.473059974,12,6,3,30,0,Sunday
7.3,2009-11-27 20:00:51+00:00,-73.971899,40.79715,-73.98275,40.772193,3,2.921603736,20,4,11,27,0,Friday
12.9,2011-07-07 23:02:23+00:00,-73.98649,40.757522,-74.009776,40.711227,1,5.508994428,23,3,7,7,0,Thursday
8.5,2014-09-05 18:50:00+00:00,-73.990288,40.752105,-73.998745,40.729692,1,2.592058338,18,4,9,5,1,Friday
11.5,2014-12-25 11:54:24+00:00,-73.975411,40.757818,-74.008098,40.739542,1,3.422238117,11,3,12,25,0,Thursday
29.7,2010-03-31 15:56:00+00:00,-73.789547,40.64698,-73.904642,40.712387,1,12.12819247,15,2,3,31,0,Wednesday
3.5,2014-02-17 11:40:23+00:00,-73.982368,40.76259,-73.986278,40.756962,1,0.707165785,11,0,2,17,0,Monday
13.7,2010-06-26 15:00:00+00:00,-73.982638,40.765435,-73.997495,40.719472,5,5.261887201,15,5,6,26,0,Saturday
6,2012-11-19 20:45:53+00:00,-73.978674,40.745136,-73.992293,40.74931,1,1.237601941,20,0,11,19,0,Monday
4.9,2011-04-06 06:33:04+00:00,-73.979507,40.74682,-73.981393,40.75571,1,1.00120766,6,2,4,6,0,Wednesday
8.5,2013-01-24 14:17:08+00:00,-73.976232,40.748235,-73.954178,40.764047,1,2.557732104,14,3,1,24,0,Thursday
6.9,2009-01-01 12:58:00+00:00,-73.985128,40.723848,-73.991025,40.742053,1,2.08439204,12,3,1,1,0,Thursday
9,2013-09-16 20:03:00+00:00,-73.969475,40.760377,-73.993255,40.752123,4,2.203242544,20,0,9,16,0,Monday
10.5,2012-07-03 16:38:00+00:00,-73.974155,40.759877,-73.989587,40.730057,1,3.561583303,16,1,7,3,1,Tuesday
4,2015-05-10 19:30:33+00:00,-73.99074554,40.74104691,-73.99430847,40.73474503,2,0.762328179,19,6,5,10,1,Sunday
12.9,2011-11-06 23:28:00+00:00,-73.998147,40.75585,-74.011227,40.708592,1,5.369181881,23,6,11,6,0,Sunday
7.3,2009-02-07 00:32:00+00:00,-73.999403,40.762203,-74.007707,40.740743,1,2.486653357,0,5,2,7,0,Saturday
12.5,2015-05-30 16:34:27+00:00,-74.0018158,40.72282028,-73.98448181,40.76081848,1,4.470457857,16,5,5,30,1,Saturday
10.5,2014-10-19 12:16:01+00:00,-73.966907,40.772643,-73.987758,40.745921,2,3.451539293,12,6,10,19,0,Sunday
7,2013-04-02 17:46:16+00:00,-73.964949,40.766733,-73.983469,40.771219,1,1.63745864,17,1,4,2,1,Tuesday
20.9,2011-06-11 01:16:00+00:00,-73.98413,40.725133,-73.964723,40.802642,1,8.772219392,1,5,6,11,0,Saturday
14.9,2012-03-10 18:29:00+00:00,-73.96882,40.798775,-74.003475,40.749962,1,6.162492049,18,5,3,10,1,Saturday
4.1,2011-08-31 20:41:00+00:00,-73.982415,40.731267,-73.976917,40.726747,1,0.683549021,20,2,8,31,0,Wednesday
13,2015-06-20 22:32:56+00:00,-73.98892212,40.75904083,-73.96069336,40.80579758,1,5.716620233,22,5,6,20,0,Saturday
5.5,2013-05-19 02:52:00+00:00,-73.989415,40.726287,-74.000697,40.730832,1,1.076655997,2,6,5,19,0,Sunday
5,2014-01-23 07:14:00+00:00,-73.99078,40.755945,-73.98194,40.757875,2,0.774891478,7,3,1,23,1,Thursday
13.3,2009-05-27 22:26:25+00:00,-74.00604,40.739941,-73.996034,40.696763,1,4.874669068,22,2,5,27,0,Wednesday
8.1,2011-10-28 16:23:00+00:00,-73.986705,40.761173,-73.975675,40.787885,1,3.112070057,16,4,10,28,1,Friday
8,2014-03-06 06:30:00+00:00,-73.955293,40.773122,-73.973638,40.759287,2,2.180255534,6,3,3,6,0,Thursday
13.5,2013-05-17 17:04:17+00:00,-73.969497,40.749054,-73.954112,40.77973,1,3.648821127,17,4,5,17,1,Friday
6,2013-09-14 20:13:13+00:00,-73.945118,40.779301,-73.958714,40.773962,1,1.289606722,20,5,9,14,0,Saturday
10.1,2011-03-12 13:03:00+00:00,-73.990768,40.734552,-73.999217,40.717429,1,2.032755314,13,5,3,12,0,Saturday
9,2014-09-22 08:49:36+00:00,-73.963619,40.766089,-73.972589,40.759692,1,1.037637513,8,0,9,22,1,Monday
8.9,2010-07-08 14:00:25+00:00,-73.973224,40.763222,-73.956967,40.780677,1,2.375135561,14,3,7,8,0,Thursday
4.9,2010-04-01 18:52:00+00:00,-73.990567,40.756042,-73.989978,40.76068,1,0.518102657,18,3,4,1,1,Thursday
34.9,2012-03-28 10:22:12+00:00,-73.862908,40.769112,-73.980498,40.749459,1,10.14231668,10,2,3,28,0,Wednesday
5,2013-06-10 09:53:00+00:00,-73.965095,40.766365,-73.957827,40.763162,1,0.708178026,9,0,6,10,1,Monday
6.9,2009-12-11 18:24:00+00:00,-73.994012,40.736145,-74.006522,40.719065,1,2.172155357,18,4,12,11,1,Friday
8,2013-07-09 11:15:46+00:00,-73.979968,40.743185,-73.970152,40.755712,2,1.619879879,11,1,7,9,0,Tuesday
9,2014-11-24 08:00:54+00:00,-74.001041,40.752064,-73.984651,40.761515,1,1.734994156,8,0,11,24,1,Monday
15.3,2011-12-28 15:03:00+00:00,-73.987052,40.779062,-73.980778,40.760732,1,2.105569332,15,2,12,28,0,Wednesday
27.5,2014-12-27 23:25:00+00:00,-73.987045,40.729512,-73.946112,40.81955,1,10.58848667,23,5,12,27,0,Saturday
12.5,2013-05-22 14:11:22+00:00,-74.002303,40.7265,-73.978593,40.74506,1,2.872275362,14,2,5,22,0,Wednesday
13,2014-12-17 22:31:00+00:00,-73.973017,40.743472,-73.976725,40.764907,6,2.403840403,22,2,12,17,0,Wednesday
52,2013-02-14 07:13:07+00:00,-73.994221,40.736349,-73.789965,40.646971,1,19.88307303,7,3,2,14,1,Thursday
4.1,2012-06-18 18:58:00+00:00,-73.997898,40.740952,-74.004593,40.730305,2,1.311411453,18,0,6,18,1,Monday
10.9,2009-04-18 13:25:00+00:00,-73.989575,40.720592,-73.990865,40.748585,1,3.114576696,13,5,4,18,0,Saturday
10.5,2010-05-30 09:03:23+00:00,-73.957822,40.782362,-73.994195,40.750029,1,4.723266875,9,6,5,30,1,Sunday
7.5,2015-02-12 15:54:47+00:00,-73.98160553,40.77374649,-73.98575592,40.75762939,1,1.825907548,15,3,2,12,0,Thursday
5.3,2009-06-30 11:17:00+00:00,-73.979068,40.785362,-73.982823,40.774022,1,1.299984464,11,1,6,30,0,Tuesday
8.5,2015-05-12 12:55:09+00:00,-73.98744965,40.72470856,-74.00333405,40.73533249,1,1.785221353,12,1,5,12,0,Tuesday
8,2014-01-01 11:11:00+00:00,-74.004595,40.741767,-74.015747,40.70479,5,4.217690771,11,2,1,1,0,Wednesday
17.5,2012-10-26 21:27:24+00:00,-73.968004,40.802175,-73.986665,40.745363,1,6.509713146,21,4,10,26,0,Friday
4.1,2012-08-27 00:22:00+00:00,-73.999492,40.733632,-73.998245,40.728972,1,0.528714382,0,0,8,27,0,Monday
7,2014-11-24 01:04:06+00:00,-74.014631,40.714487,-74.005328,40.706876,2,1.153724931,1,0,11,24,0,Monday
57.33,2014-07-26 15:10:00+00:00,-73.789947,40.643567,-74.017345,40.70501,1,20.35787776,15,5,7,26,0,Saturday
5.7,2012-02-15 21:08:19+00:00,-74.006008,40.750932,-74.005857,40.737166,1,1.530762218,21,2,2,15,0,Wednesday
10.5,2011-01-31 18:09:27+00:00,-73.966268,40.7678,-73.964582,40.768192,1,0.148525797,18,0,1,31,1,Monday
8.5,2015-05-09 04:24:37+00:00,-73.97885895,40.72984314,-73.97708893,40.75275421,1,2.551955559,4,5,5,9,0,Saturday
4.5,2013-03-02 20:06:34+00:00,-74.001055,40.731831,-74.005726,40.726273,1,0.732713349,20,5,3,2,0,Saturday
5,2014-11-11 20:52:00+00:00,-73.996582,40.752975,-73.996227,40.743475,2,1.056775021,20,1,11,11,0,Tuesday
8,2013-05-09 20:19:00+00:00,-73.955453,40.785552,-73.955453,40.785552,2,0,20,3,5,9,0,Thursday
46,2010-07-21 23:54:21+00:00,-73.984735,40.761087,-74.007989,40.780548,1,2.918468196,23,2,7,21,0,Wednesday
8,2014-04-22 06:44:00+00:00,-73.996805,40.73732,-74.011042,40.716785,5,2.579368784,6,1,4,22,0,Tuesday
8.5,2011-05-04 23:02:58+00:00,-73.96965,40.757407,-73.98679,40.771487,1,2.129534177,23,2,5,4,0,Wednesday
8.9,2012-02-01 15:30:40+00:00,-74.010132,40.720629,-73.994579,40.750526,1,3.573348856,15,2,2,1,0,Wednesday
10.5,2011-03-26 12:04:00+00:00,-73.985895,40.752792,-73.987573,40.722593,3,3.360950367,12,5,3,26,0,Saturday
14.5,2013-06-07 00:00:00+00:00,-73.958412,40.760277,-73.914157,40.764852,1,3.761777235,0,4,6,7,0,Friday
14.9,2011-04-25 02:59:00+00:00,-74.006505,40.740465,-73.956303,40.784172,1,6.441770501,2,0,4,25,0,Monday
7.5,2014-03-27 01:05:00+00:00,-73.992687,40.763517,-73.974197,40.779802,1,2.388181228,1,3,3,27,0,Thursday
22.5,2009-10-04 03:59:43+00:00,-73.98919,40.756811,-73.948487,40.66883,2,10.3671166,3,6,10,4,0,Sunday
20.5,2014-05-19 21:56:00+00:00,-73.969865,40.797322,-73.985635,40.735337,1,7.019206587,21,0,5,19,0,Monday
9,2013-02-15 22:52:00+00:00,-73.982458,40.751567,-73.992517,40.730375,5,2.504198394,22,4,2,15,0,Friday
8,2014-02-27 00:29:00+00:00,-73.97889,40.75218,-73.980398,40.73359,2,2.071014017,0,3,2,27,0,Thursday
7.5,2014-05-11 09:57:56+00:00,-73.980472,40.738854,-74.001027,40.727568,1,2.138806523,9,6,5,11,1,Sunday
49.15,2009-05-05 13:27:00+00:00,-74.010153,40.70578,-73.782347,40.648777,4,20.22939898,13,1,5,5,0,Tuesday
10.5,2011-04-07 08:26:12+00:00,-73.949774,40.784648,-73.973026,40.764287,1,2.993244099,8,3,4,7,1,Thursday
